Material,Steel,
Geometry,Rectangular,
Width,3.502,mm
Thickness,2.49,mm
Length,50.8,mm
,,
Time,Extension,Load
(s),(mm),(N)
714.40,12.09725,3468.61
714.50,12.09895,3469.2
714.60,12.1004,3468.28
714.70,12.10211,3468.04
714.80,12.10408,3469.61
714.90,12.10587,3471.64
715.00,12.10741,3470.11
715.10,12.10886,3467.44
715.20,12.11065,3468.97
715.30,12.1127,3470.48
715.40,12.11432,3471.33
715.50,12.11586,3468.88
715.60,12.11722,3466.93
715.70,12.11902,3467.74
715.80,12.12107,3470.56
715.90,12.12286,3473.06
716.00,12.1244,3469.97
716.10,12.12602,3469.31
716.20,12.12764,3468.98
716.30,12.12935,3468.9
716.40,12.13105,3470.48
716.50,12.13259,3468.87
716.60,12.13421,3467.9
716.70,12.13618,3469.41
716.80,12.13806,3468.28
716.90,12.13968,3467.03
717.00,12.14113,3465.24
717.10,12.14275,3465.76
717.20,12.14472,3468.41
717.30,12.14651,3470.55
717.40,12.14805,3469.31
717.50,12.1495,3467.51
717.60,12.15112,3467.78
717.70,12.15308,3470.04
717.80,12.15505,3473.24
717.90,12.15667,3472.11
718.00,12.15821,3470.04
718.10,12.15983,3469.96
718.20,12.16154,3469.95
718.30,12.16324,3470.48
718.40,12.16487,3470.36
718.50,12.1664,3469.39
718.60,12.16828,3470.62
718.70,12.17016,3472.47
718.80,12.17187,3472.42
718.90,12.1734,3470.82
719.00,12.17494,3469.72
719.10,12.17673,3470.49
719.20,12.1787,3472.47
719.30,12.18023,3471.55
719.40,12.18169,3469.58
719.50,12.18322,3468.01
719.60,12.18519,3470.61
719.70,12.18723,3473.82
719.80,12.18886,3473.06
719.90,12.19039,3470.85
720.00,12.19202,3470.34
720.10,12.19364,3470.4
720.20,12.19543,3471.15
720.30,12.19705,3470.88
720.40,12.19859,3470.1
720.50,12.20038,3470.78
720.60,12.20226,3472.8
720.70,12.20405,3473.06
720.80,12.20559,3471.46
720.90,12.20713,3470.02
721.00,12.20892,3471.07
721.10,12.21089,3473.02
721.20,12.21251,3472.84
721.30,12.21396,3470.64
721.40,12.21541,3468.85
721.50,12.21729,3470.49
721.60,12.21942,3474.38
721.70,12.22105,3473.83
721.80,12.22258,3471.56
721.90,12.2242,3470.85
722.00,12.22583,3470.53
722.10,12.22753,3471.22
722.20,12.22924,3471.29
722.30,12.23086,3471.04
722.40,12.23257,3471.03
722.50,12.23445,3472.68
722.60,12.23624,3473.8
722.70,12.23778,3472.22
722.80,12.23932,3470.69
722.90,12.24102,3470.6
723.00,12.24299,3473.07
723.10,12.2447,3473.61
723.20,12.24615,3471.6
723.30,12.2476,3469.37
723.40,12.24939,3470.27
723.50,12.25153,3474.15
723.60,12.25332,3474.82
723.70,12.25477,3472.6
723.80,12.25639,3471.53
723.90,12.25801,3471.16
724.00,12.25972,3471.74
724.10,12.26134,3471.71
724.20,12.26305,3471.48
724.30,12.26467,3471.35
724.40,12.26655,3472.98
724.50,12.26843,3474.41
724.60,12.26997,3473.26
724.70,12.2715,3471.72
724.80,12.27321,3471.01
724.90,12.27518,3473.7
725.00,12.27688,3474.57
725.10,12.27842,3472.65
725.20,12.27979,3470.56
725.30,12.28149,3470.32
725.40,12.28363,3474.16
725.50,12.28551,3476
725.60,12.28696,3473.59
725.70,12.28858,3472.27
725.80,12.2902,3471.76
725.90,12.29191,3472.41
726.00,12.2937,3473.36
726.10,12.29533,3472.85
726.20,12.29686,3471.78
726.30,12.29874,3472.79
726.40,12.30053,3474.22
726.50,12.30216,3473.48
726.60,12.30369,3472.39
726.70,12.30532,3471.32
726.80,12.30728,3474.09
726.90,12.30907,3475.1
727.00,12.31061,3473.23
727.10,12.31206,3471.43
727.20,12.3136,3470.44
727.30,12.31565,3473.69
727.40,12.31761,3476.13
727.50,12.31915,3474.52
727.60,12.32077,3473.01
727.70,12.3223,3472.33
727.80,12.3241,3472.65
727.90,12.32589,3474.09
728.00,12.32743,3473.28
728.10,12.32897,3471.98
728.20,12.33076,3472.74
728.30,12.33264,3474.16
728.40,12.33434,3471.74
728.50,12.33597,3469.39
728.60,12.3375,3468.46
728.70,12.33938,3470.37
728.80,12.34126,3473.35
728.90,12.3428,3472.69
729.00,12.34425,3471.15
729.10,12.34579,3470.32
729.20,12.34775,3472.83
729.30,12.3498,3476.18
729.40,12.35142,3475.59
729.50,12.35296,3474.02
729.60,12.35458,3473.18
729.70,12.3562,3473.28
729.80,12.35799,3474.21
729.90,12.35962,3474.02
730.00,12.36124,3473.19
730.10,12.36295,3473.24
730.20,12.36482,3475.13
730.30,12.36662,3476.01
730.40,12.36815,3474.37
730.50,12.36969,3473.36
730.60,12.37148,3473.76
730.70,12.37345,3475.98
730.80,12.37507,3475.67
730.90,12.37644,3473.19
731.00,12.37797,3471.87
731.10,12.37985,3473.58
731.20,12.3819,3476.88
731.30,12.38361,3476.82
731.40,12.38515,3475.01
731.50,12.38677,3473.92
731.60,12.38839,3473.77
731.70,12.39018,3474.72
731.80,12.39189,3474.87
731.90,12.39343,3473.72
732.00,12.39505,3473.51
732.10,12.39693,3474.91
732.20,12.39881,3476.7
732.30,12.40034,3475.51
732.40,12.40196,3474.38
732.50,12.40359,3474.05
732.60,12.40555,3475.81
732.70,12.40726,3476.42
732.80,12.40871,3474.18
732.90,12.41016,3472.67
733.00,12.41195,3473.27
733.10,12.41409,3476.91
733.20,12.4158,3477.7
733.30,12.41733,3475.47
733.40,12.41895,3474.54
733.50,12.42058,3474.17
733.60,12.42228,3474.52
733.70,12.42408,3475.52
733.80,12.42562,3474.72
733.90,12.42724,3473.92
734.00,12.42912,3475.33
734.10,12.43099,3477.06
734.20,12.43262,3476.13
734.30,12.43415,3474.89
734.40,12.43577,3474.47
734.50,12.43765,3475.46
734.60,12.43945,3476.71
734.70,12.4409,3475.22
734.80,12.44235,3473.44
734.90,12.44406,3473.42
735.00,12.44619,3476.73
735.10,12.44798,3478.28
735.20,12.44952,3476.27
735.30,12.45106,3474.43
735.40,12.45268,3474.52
735.50,12.45447,3475.55
735.60,12.45627,3476.4
735.70,12.4578,3475.32
735.80,12.45934,3474.09
735.90,12.4613,3476.06
736.00,12.46318,3477.82
736.10,12.4648,3477.07
736.20,12.46634,3475.63
736.30,12.46805,3475.36
736.40,12.46984,3476.03
736.50,12.47155,3476.91
736.60,12.47309,3475.6
736.70,12.47462,3474.21
736.80,12.47616,3473.47
736.90,12.47821,3476.69
737.00,12.48017,3479.05
737.10,12.48179,3477.46
737.20,12.48325,3475.59
737.30,12.48487,3474.79
737.40,12.48666,3475.94
737.50,12.48845,3476.91
737.60,12.49008,3476.17
737.70,12.49161,3475.02
737.80,12.49341,3475.91
737.90,12.4952,3476.99
738.00,12.49699,3477.81
738.10,12.49853,3476.06
738.20,12.50007,3475.26
738.30,12.50186,3476.03
738.40,12.50374,3477.69
738.50,12.50536,3477.19
738.60,12.50681,3475.32
738.70,12.50835,3473.91
738.80,12.51031,3476.21
738.90,12.51236,3479.39
739.00,12.5139,3478.21
739.10,12.51552,3476.43
739.20,12.51706,3475.32
739.30,12.51876,3476.04
739.40,12.52056,3477.08
739.50,12.52218,3477.03
739.60,12.5238,3475.75
739.70,12.52551,3476.11
739.80,12.52739,3477.86
739.90,12.52918,3478.66
740.00,12.53072,3477.01
740.10,12.53234,3475.99
740.20,12.53405,3474.21
740.30,12.53592,3474.4
740.40,12.53755,3473.93
740.50,12.53908,3472.78
740.60,12.54053,3471.56
740.70,12.54241,3474.25
740.80,12.54446,3477.95
740.90,12.54617,3478.1
741.00,12.54762,3476.46
741.10,12.54924,3475.32
741.20,12.55095,3476.23
741.30,12.55274,3477.37
741.40,12.55445,3477.56
741.50,12.55599,3476.11
741.60,12.5577,3476.13
741.70,12.55958,3478.22
741.80,12.56137,3479.16
741.90,12.5629,3477.7
742.00,12.56453,3476.57
742.10,12.56623,3476.58
742.20,12.56803,3477.91
742.30,12.56982,3478.63
742.40,12.57127,3477.16
742.50,12.57272,3475.2
742.60,12.57452,3475.93
742.70,12.57657,3479.32
742.80,12.57836,3480
742.90,12.5799,3478.03
743.00,12.58135,3476.29
743.10,12.58314,3476.68
743.20,12.58493,3477.89
743.30,12.58664,3478.43
743.40,12.58809,3477.26
743.50,12.5898,3476.02
743.60,12.59176,3478.79
743.70,12.59356,3479.99
743.80,12.59518,3478.53
743.90,12.59671,3477.65
744.00,12.59842,3477.54
744.10,12.6003,3478.61
744.20,12.60192,3478.47
744.30,12.60355,3477.73
744.40,12.60491,3475.74
744.50,12.60662,3475.92
744.60,12.60867,3479.45
744.70,12.61055,3480.86
744.80,12.61208,3479.13
744.90,12.61362,3477.37
745.00,12.61533,3477
745.10,12.61712,3478.28
745.20,12.61883,3478.98
745.30,12.62037,3477.76
745.40,12.6219,3476.21
745.50,12.62387,3478.76
745.60,12.62574,3480.19
745.70,12.62728,3479.29
745.80,12.6289,3477.85
745.90,12.63052,3477.35
746.00,12.63232,3478.37
746.10,12.6342,3479.85
746.20,12.63573,3478.53
746.30,12.63719,3476.85
746.40,12.63881,3476.49
746.50,12.64077,3478.75
746.60,12.64265,3480.63
746.70,12.64427,3479.83
746.80,12.64581,3478.33
746.90,12.64743,3477.57
747.00,12.64922,3478.75
747.10,12.65102,3479.6
747.20,12.65255,3478.84
747.30,12.65409,3476.81
747.40,12.65597,3478.92
747.50,12.65793,3480.96
747.60,12.65955,3480.54
747.70,12.66109,3478.81
747.80,12.66271,3478.29
747.90,12.66451,3478.84
748.00,12.66638,3480.43
748.10,12.66792,3479.21
748.20,12.66937,3477.74
748.30,12.671,3476.82
748.40,12.67279,3478.24
748.50,12.67484,3481.42
748.60,12.67655,3481.23
748.70,12.67808,3478.91
748.80,12.67962,3478.02
748.90,12.68133,3478.12
749.00,12.68312,3479.52
749.10,12.68483,3479.43
749.20,12.68628,3477.63
749.30,12.68807,3478.3
749.40,12.69003,3480.53
749.50,12.69174,3481.07
749.60,12.69328,3479.44
749.70,12.6949,3478.41
749.80,12.69661,3478.81
749.90,12.69849,3480.52
750.00,12.70011,3479.74
750.10,12.70165,3478.83
750.20,12.7031,3477.09
750.30,12.70498,3478.46
750.40,12.70702,3481.83
750.50,12.70873,3482.14
750.60,12.71027,3479.74
750.70,12.71181,3478.84
750.80,12.71343,3478.38
750.90,12.71531,3480.11
751.00,12.71702,3480.52
751.10,12.71847,3478.35
751.20,12.72026,3478.91
751.30,12.72214,3481.12
751.40,12.72393,3481.75
751.50,12.72547,3480.32
751.60,12.72709,3479.07
751.70,12.7288,3478.99
751.80,12.73068,3480.71
751.90,12.73238,3480.81
752.00,12.73384,3479.27
752.10,12.73537,3477.33
752.20,12.73699,3475.29
752.30,12.73913,3477.42
752.40,12.74092,3478.74
752.50,12.74246,3477.15
752.60,12.74408,3477.04
752.70,12.7457,3477.09
752.80,12.74741,3478.53
752.90,12.74912,3479.08
753.00,12.75065,3478.9
753.10,12.75228,3477.87
753.20,12.75424,3480.58
753.30,12.75612,3482.17
753.40,12.75774,3480.98
753.50,12.75928,3480.05
753.60,12.7609,3479.32
753.70,12.76278,3480.73
753.80,12.76457,3482.61
753.90,12.76611,3480.53
754.00,12.76756,3478.88
754.10,12.76918,3478.24
754.20,12.77115,3481.16
754.30,12.77311,3483.53
754.40,12.77465,3481.88
754.50,12.77627,3480.67
754.60,12.77789,3479.95
754.70,12.7796,3480.44
754.80,12.78139,3481.3
754.90,12.78293,3480.74
755.00,12.78446,3479.34
755.10,12.78643,3481.05
755.20,12.78831,3482.94
755.30,12.78993,3482.3
755.40,12.79138,3480.41
755.50,12.793,3479.4
755.60,12.79497,3481.69
755.70,12.79676,3483.43
755.80,12.7983,3481.21
755.90,12.79975,3479.59
756.00,12.80128,3478.24
756.10,12.80333,3481.06
756.20,12.8053,3484.15
756.30,12.80692,3482.73
756.40,12.80846,3480.86
756.50,12.81008,3480.34
756.60,12.81179,3480.29
756.70,12.81349,3481.35
756.80,12.81512,3480.99
756.90,12.81657,3479.16
757.00,12.81853,3480.78
757.10,12.82041,3483.02
757.20,12.82212,3483.11
757.30,12.82365,3481.38
757.40,12.82519,3480.3
757.50,12.82698,3480.91
757.60,12.82895,3483.38
757.70,12.83048,3482.26
757.80,12.83202,3480.49
757.90,12.83356,3479.09
758.00,12.83535,3480.23
758.10,12.8374,3483.66
758.20,12.83911,3484.38
758.30,12.84064,3481.73
758.40,12.84227,3480.98
758.50,12.84389,3480.93
758.60,12.8456,3481.58
758.70,12.8473,3481.61
758.80,12.84884,3480.8
758.90,12.85055,3480.58
759.00,12.85251,3483.22
759.10,12.8543,3483.83
759.20,12.85584,3482.45
759.30,12.85746,3481.05
759.40,12.85909,3480.86
759.50,12.86105,3482.86
759.60,12.86276,3483.26
759.70,12.86421,3481.3
759.80,12.86566,3479.37
759.90,12.86745,3480.25
760.00,12.86959,3484.03
760.10,12.87129,3484.79
760.20,12.87283,3482.34
760.30,12.87445,3481.31
760.40,12.87608,3481.07
760.50,12.87778,3481.81
760.60,12.87949,3481.81
760.70,12.88103,3481.24
760.80,12.88274,3481.06
760.90,12.88461,3483.04
761.00,12.88649,3484.35
761.10,12.88803,3482.98
761.20,12.88965,3482
761.30,12.89127,3481.37
761.40,12.89315,3483.84
761.50,12.89495,3483.76
761.60,12.89648,3482.75
761.70,12.89785,3480.09
761.80,12.89956,3480.12
761.90,12.90169,3484.37
762.00,12.90357,3485.3
762.10,12.90502,3483.55
762.20,12.90664,3481.74
762.30,12.90827,3481.55
762.40,12.90997,3481.8
762.50,12.91168,3482.36
762.60,12.9133,3482.16
762.70,12.91492,3481.82
762.80,12.9168,3482.92
762.90,12.91868,3484.52
763.00,12.9203,3483.74
763.10,12.92184,3482.28
763.20,12.92338,3481.02
763.30,12.92534,3483.06
763.40,12.92713,3484.67
763.50,12.92867,3482.93
763.60,12.93012,3481.12
763.70,12.93174,3480.02
763.80,12.93379,3483.53
763.90,12.93576,3486.06
764.00,12.93721,3484.05
764.10,12.93883,3482.39
764.20,12.94045,3481.96
764.30,12.94216,3482.11
764.40,12.94378,3482.28
764.50,12.94549,3480.81
764.60,12.94711,3478.69
764.70,12.94891,3478.59
764.80,12.95078,3481.01
764.90,12.95249,3481.23
765.00,12.95403,3480.35
765.10,12.95557,3479.77
765.20,12.95744,3482.07
765.30,12.95932,3484.72
765.40,12.96086,3483.44
765.50,12.96231,3481.87
765.60,12.96385,3480.16
765.70,12.9659,3483.45
765.80,12.96795,3486.68
765.90,12.96948,3485.24
766.00,12.97102,3483.31
766.10,12.97264,3482.9
766.20,12.97426,3482.73
766.30,12.97606,3483.85
766.40,12.97776,3484.02
766.50,12.97939,3483.3
766.60,12.98109,3482.95
766.70,12.98289,3484.67
766.80,12.98459,3484.7
766.90,12.98622,3483.9
767.00,12.98767,3482.27
767.10,12.98963,3483.86
767.20,12.99151,3485.92
767.30,12.99305,3484.8
767.40,12.99458,3483.23
767.50,12.99603,3481.2
767.60,12.99791,3482.98
767.70,13.00005,3486.34
767.80,13.00167,3486.05
767.90,13.00321,3483.91
768.00,13.00474,3483.23
768.10,13.00645,3482.96
768.20,13.00824,3484.29
768.30,13.00995,3484.35
768.40,13.01149,3483.17
768.50,13.01311,3482.83
768.60,13.01499,3484.79
768.70,13.01687,3485.99
768.80,13.0184,3484.4
768.90,13.01994,3483.38
769.00,13.02165,3483.15
769.10,13.02361,3485.59
769.20,13.02532,3485.86
769.30,13.02677,3483.69
769.40,13.02822,3482.13
769.50,13.03001,3482.6
769.60,13.03206,3486.3
769.70,13.03386,3486.95
769.80,13.03539,3484.96
769.90,13.03702,3484.07
770.00,13.03864,3483.54
770.10,13.04035,3484.15
770.20,13.04205,3484.46
770.30,13.04368,3483.84
770.40,13.0453,3483.33
770.50,13.04718,3484.58
770.60,13.04906,3486.44
770.70,13.05059,3485.23
770.80,13.05213,3483.87
770.90,13.05384,3483.38
771.00,13.0558,3485.38
771.10,13.05751,3486.67
771.20,13.05904,3484.2
771.30,13.06041,3482.48
771.40,13.06212,3482.66
771.50,13.06417,3486.07
771.60,13.06605,3487.54
771.70,13.06758,3485.77
771.80,13.06921,3484.36
771.90,13.07083,3483.9
772.00,13.07253,3484.36
772.10,13.07433,3485.06
772.20,13.07586,3484.29
772.30,13.0774,3483.34
772.40,13.07928,3484.31
772.50,13.08116,3486.62
772.60,13.08287,3486.47
772.70,13.0844,3484.88
772.80,13.08602,3484.29
772.90,13.08782,3485.14
773.00,13.0897,3487.22
773.10,13.09123,3485.18
773.20,13.09268,3483.45
773.30,13.09431,3482.75
773.40,13.09636,3486.01
773.50,13.09823,3488.4
773.60,13.09986,3486.62
773.70,13.10139,3484.98
773.80,13.10302,3484.53
773.90,13.10472,3484.38
774.00,13.10643,3485.44
774.10,13.10814,3485.25
774.20,13.10967,3484.1
774.30,13.11138,3484.71
774.40,13.11335,3486.77
774.50,13.11505,3487.19
774.60,13.11659,3485.46
774.70,13.11821,3484.75
774.80,13.11992,3485.23
774.90,13.12188,3487.03
775.00,13.12342,3486.04
775.10,13.12487,3484.15
775.20,13.12641,3483.03
775.30,13.12846,3485.7
775.40,13.13042,3488.57
775.50,13.13204,3487.47
775.60,13.1335,3485.34
775.70,13.13512,3484.16
775.80,13.13691,3485.14
775.90,13.13862,3486.35
776.00,13.14033,3486
776.10,13.14178,3484.2
776.20,13.14357,3485.03
776.30,13.14553,3487.14
776.40,13.14724,3487.63
776.50,13.14878,3485.84
776.60,13.1504,3482.84
776.70,13.15219,3481.41
776.80,13.15399,3483.1
776.90,13.15561,3482.62
777.00,13.15706,3482.1
777.10,13.1586,3481.12
777.20,13.16048,3483.79
777.30,13.16252,3487.74
777.40,13.16423,3487.7
777.50,13.16577,3485.76
777.60,13.16731,3484.53
777.70,13.16901,3485.47
777.80,13.17089,3486.67
777.90,13.17251,3486.55
778.00,13.17405,3485.69
778.10,13.17576,3485.67
778.20,13.17755,3486.8
778.30,13.17943,3488.36
778.40,13.18097,3486.54
778.50,13.1825,3485.74
778.60,13.1843,3485.41
778.70,13.18617,3487.27
778.80,13.18788,3487.86
778.90,13.18933,3485.71
779.00,13.19079,3484.38
779.10,13.19258,3484.6
779.20,13.19471,3488.63
779.30,13.19642,3488.83
779.40,13.19796,3486.93
779.50,13.19949,3485.65
779.60,13.2012,3483.79
779.70,13.203,3486.12
779.80,13.2047,3484.83
779.90,13.20624,3485.97
780.00,13.20786,3484.63
780.10,13.20974,3486.88
780.20,13.21162,3488.53
780.30,13.21315,3487.22
780.40,13.21478,3486.75
780.50,13.2164,3485.26
780.60,13.21828,3487.6
780.70,13.22007,3488.11
780.80,13.22161,3486.75
780.90,13.22297,3484.97
781.00,13.22468,3484.56
781.10,13.22681,3488.76
781.20,13.22861,3489.32
781.30,13.23014,3487.9
781.40,13.23168,3486.1
781.50,13.2333,3485.79
781.60,13.23518,3487.39
781.70,13.23689,3487.67
781.80,13.23843,3486.81
781.90,13.24005,3485.69
782.00,13.24193,3487.29
782.10,13.24381,3489.09
782.20,13.24543,3488.17
782.30,13.24696,3487
782.40,13.24859,3486.23
782.50,13.25038,3487.72
782.60,13.25217,3488.09
782.70,13.25379,3487.73
782.80,13.25525,3485.39
782.90,13.25687,3484.76
783.00,13.25883,3488.18
783.10,13.2608,3489.99
783.20,13.26233,3488.93
783.30,13.26387,3486.74
783.40,13.26549,3486.22
783.50,13.26729,3487.18
783.60,13.26908,3487.86
783.70,13.2707,3487.82
783.80,13.27215,3485.15
783.90,13.27403,3487.85
784.00,13.27599,3489.45
784.10,13.27762,3488.92
784.20,13.27915,3487.57
784.30,13.28086,3487.05
784.40,13.28265,3488.3
784.50,13.28436,3488.06
784.60,13.28598,3487.76
784.70,13.28744,3486.25
784.80,13.28897,3484.75
784.90,13.29102,3487.92
785.00,13.29298,3490.46
785.10,13.29461,3489.6
785.20,13.29614,3487.65
785.30,13.29768,3486.5
785.40,13.29947,3487.41
785.50,13.30127,3488.35
785.60,13.30289,3488.06
785.70,13.30434,3485.72
785.80,13.30622,3487.47
785.90,13.3081,3489.14
786.00,13.3098,3489.45
786.10,13.31134,3487.83
786.20,13.31288,3486.91
786.30,13.31467,3487.62
786.40,13.31655,3489.08
786.50,13.31817,3488.95
786.60,13.31971,3487.11
786.70,13.32125,3485.98
786.80,13.32304,3487.21
786.90,13.325,3489.76
787.00,13.32671,3489.88
787.10,13.32833,3488.43
787.20,13.32987,3486.81
787.30,13.33158,3487.9
787.40,13.33337,3488.78
787.50,13.33508,3488.84
787.60,13.33644,3486.88
787.70,13.33832,3487.36
787.80,13.34029,3489.92
787.90,13.34199,3490.4
788.00,13.34353,3488.79
788.10,13.34515,3487.79
788.20,13.34686,3488.03
788.30,13.34874,3489.7
788.40,13.35036,3489.35
788.50,13.3519,3487.72
788.60,13.35335,3486.27
788.70,13.35514,3487
788.80,13.35719,3489.82
788.90,13.35898,3491.31
789.00,13.36052,3489.09
789.10,13.36206,3487.45
789.20,13.36368,3484.31
789.30,13.36556,3484.61
789.40,13.36726,3485.19
789.50,13.36872,3484.57
789.60,13.37042,3484.35
789.70,13.3723,3487.56
789.80,13.37418,3489.24
789.90,13.37572,3488.54
790.00,13.37734,3487.74
790.10,13.37905,3487.55
790.20,13.38084,3489.21
790.30,13.38255,3489.32
790.40,13.38408,3488.61
790.50,13.38554,3486.94
790.60,13.38724,3486.83
790.70,13.38929,3490.2
790.80,13.39117,3491.91
790.90,13.39271,3490.12
791.00,13.39425,3488.46
791.10,13.39578,3487.63
791.20,13.39766,3488.99
791.30,13.39945,3490.01
791.40,13.4009,3488.86
791.50,13.40261,3487.83
791.60,13.40449,3489.91
791.70,13.40637,3491.37
791.80,13.40799,3490.41
791.90,13.40953,3488.92
792.00,13.41115,3488.37
792.10,13.41303,3489.62
792.20,13.41482,3490.71
792.30,13.41636,3489.35
792.40,13.41781,3487.72
792.50,13.41935,3486.97
792.60,13.42131,3488.98
792.70,13.42336,3492.07
792.80,13.42498,3490.93
792.90,13.42652,3489.22
793.00,13.42814,3488.67
793.10,13.42985,3488.89
793.20,13.43156,3489.51
793.30,13.43326,3489.57
793.40,13.43471,3487.63
793.50,13.43659,3489.11
793.60,13.43847,3491.18
793.70,13.44018,3490.94
793.80,13.44172,3489.28
793.90,13.44334,3488.46
794.00,13.44504,3488.93
794.10,13.44701,3491.06
794.20,13.44863,3490.55
794.30,13.45008,3488.56
794.40,13.45153,3487.27
794.50,13.45341,3488.53
794.60,13.45546,3491.94
794.70,13.45717,3491.57
794.80,13.45871,3489.69
794.90,13.46033,3489.08
795.00,13.46195,3489.01
795.10,13.46374,3489.92
795.20,13.46537,3489.76
795.30,13.4669,3488.5
795.40,13.4687,3489.3
795.50,13.47066,3491.25
795.60,13.47237,3491.71
795.70,13.4739,3490.03
795.80,13.47536,3488.22
795.90,13.47723,3489.64
796.00,13.4792,3491.99
796.10,13.48082,3491.17
796.20,13.48227,3489.06
796.30,13.48372,3487.1
796.40,13.4856,3488.7
796.50,13.48765,3491.98
796.60,13.48936,3492.41
796.70,13.49089,3490.16
796.80,13.49252,3489.58
796.90,13.49414,3489.09
797.00,13.49593,3489.76
797.10,13.49755,3490.15
797.20,13.499,3488.56
797.30,13.5008,3488.66
797.40,13.50276,3491.27
797.50,13.50455,3492.08
797.60,13.50609,3490.56
797.70,13.50763,3489.26
797.80,13.50934,3489.13
797.90,13.5113,3491.29
798.00,13.51301,3491.89
798.10,13.51454,3489.66
798.20,13.516,3487.97
798.30,13.51762,3488.26
798.40,13.51967,3490.95
798.50,13.52155,3493.14
798.60,13.52308,3491.13
798.70,13.5247,3489.89
798.80,13.52633,3489.44
798.90,13.52803,3490.17
799.00,13.52974,3490.3
799.10,13.53136,3489.9
799.20,13.53299,3489.39
799.30,13.53486,3491.12
799.40,13.53674,3492.63
799.50,13.53837,3491.7
799.60,13.5399,3490.43
799.70,13.54152,3489.9
799.80,13.54332,3490.79
799.90,13.5452,3492.49
800.00,13.54673,3490.91
800.10,13.54818,3488.97
800.20,13.54981,3488.25
800.30,13.55185,3491.57
800.40,13.55382,3493.8
800.50,13.55527,3491.97
800.60,13.55689,3490.49
800.70,13.55851,3489.8
800.80,13.56022,3490.18
800.90,13.56193,3490.75
801.00,13.56347,3490.19
801.10,13.56509,3489.61
801.20,13.56697,3490.96
801.30,13.56885,3492.4
801.40,13.57055,3492.48
801.50,13.57209,3490.76
801.60,13.57363,3489.6
801.70,13.57551,3491.24
801.80,13.57738,3492.79
801.90,13.57892,3491.73
802.00,13.58037,3489.46
802.10,13.58191,3488.47
802.20,13.58396,3491.18
802.30,13.58592,3494.04
802.40,13.58754,3489.76
802.50,13.58908,3486.36
802.60,13.5907,3485.89
802.70,13.59233,3486.64
802.80,13.59412,3488.21
802.90,13.59574,3488.87
803.00,13.59736,3489
803.10,13.59907,3489.99
803.20,13.60103,3492.02
803.30,13.60274,3492.65
803.40,13.60428,3491.26
803.50,13.60581,3490.05
803.60,13.60761,3490.77
803.70,13.60957,3493.11
803.80,13.61119,3492.6
803.90,13.61265,3490.52
804.00,13.6141,3488.64
