Specimen choice input : Material,Steel,
Specimen properties : Geometry,Rectangular,
Width,7.091,mm
Thickness,7.091,mm
,,
Time,Extension,Load
(s),(mm),(N)
192.59,2.21,4733.04
192.59,2.21,4689.57
192.59,2.21,4647.03
192.59,2.21,4605.54
192.59,2.21,4565.2
192.6,2.21,4526.14
192.6,2.22,4488.44
192.6,2.22,4452.2
192.6,2.22,4417.53
192.6,2.22,4384.49
192.6,2.23,4353.18
192.6,2.23,4323.67
192.6,2.23,4296.03
192.6,2.24,4270.35
192.61,2.24,4225.04
192.61,2.25,4188.16
192.61,2.26,4160.08
192.61,2.28,4134.99
192.62,2.32,4171.78
192.62,2.33,4204.92
192.62,2.35,4247.61
192.63,2.36,4299.75
192.63,2.36,4329.32
192.63,2.37,4361.18
192.63,2.37,4395.25
192.63,2.38,4431.45
192.63,2.38,4469.65
192.63,2.38,4509.72
192.63,2.38,4551.52
192.63,2.39,4594.89
192.64,2.39,4639.66
192.64,2.39,4685.63
192.64,2.39,4732.61
192.64,2.39,4780.39
192.64,2.4,4828.75
192.64,2.4,4877.5
192.64,2.4,4926.42
192.64,2.4,4975.31
192.64,2.4,5023.98
192.64,2.4,5072.24
192.65,2.39,5119.91
192.65,2.39,5166.83
192.65,2.39,5212.85
192.65,2.39,5257.83
192.65,2.39,5301.64
192.65,2.39,5344.15
192.65,2.38,5385.24
192.65,2.38,5424.79
192.65,2.38,5462.68
192.65,2.37,5498.81
192.66,2.37,5533.07
192.66,2.37,5565.37
192.66,2.36,5595.63
192.66,2.36,5623.75
192.66,2.35,5649.65
192.66,2.34,5694.47
192.66,2.33,5729.51
192.67,2.31,5762.67
192.67,2.27,5728.42
192.68,2.26,5691.29
192.68,2.25,5643.46
192.68,2.25,5615.8
192.68,2.24,5585.8
192.68,2.24,5553.58
192.68,2.24,5519.29
192.68,2.23,5483.08
192.68,2.23,5445.11
192.69,2.23,5405.54
192.69,2.23,5364.52
192.69,2.23,5322.22
192.69,2.22,5278.8
192.69,2.22,5234.42
192.69,2.22,5189.25
192.69,2.22,5143.46
192.69,2.22,5097.21
192.69,2.22,5050.65
192.69,2.22,5003.94
192.7,2.22,4957.23
192.7,2.22,4910.69
192.7,2.22,4864.45
192.7,2.22,4818.67
192.7,2.22,4773.46
192.7,2.22,4728.97
192.7,2.23,4685.31
192.7,2.23,4642.6
192.7,2.23,4600.96
192.7,2.23,4560.5
192.71,2.23,4521.33
192.71,2.24,4483.55
192.71,2.24,4447.26
192.71,2.24,4412.54
192.71,2.24,4379.48
192.71,2.25,4348.18
192.71,2.25,4318.69
192.71,2.25,4291.1
192.71,2.26,4265.47
192.72,2.26,4220.3
192.72,2.27,4183.6
192.72,2.28,4155.73
192.72,2.3,4127.48
192.73,2.34,4156.28
192.73,2.35,4185.14
192.73,2.36,4223.59
192.74,2.37,4271.58
192.74,2.38,4299.12
192.74,2.38,4328.99
192.74,2.39,4361.14
192.74,2.39,4395.52
192.74,2.4,4432.03
192.74,2.4,4470.55
192.74,2.4,4510.94
192.74,2.41,4553.06
192.74,2.41,4596.74
192.75,2.41,4641.83
192.75,2.41,4688.12
192.75,2.41,4735.43
192.75,2.42,4783.54
192.75,2.42,4832.23
192.75,2.42,4881.3
192.75,2.42,4930.55
192.75,2.42,4979.76
192.75,2.42,5028.74
192.75,2.42,5077.31
192.76,2.42,5125.28
192.76,2.41,5172.48
192.76,2.41,5218.78
192.76,2.41,5264.03
192.76,2.41,5308.1
192.76,2.41,5350.87
192.76,2.4,5392.22
192.76,2.4,5432.04
192.76,2.4,5470.21
192.76,2.4,5506.61
192.77,2.39,5541.16
192.77,2.39,5573.76
192.77,2.38,5604.32
192.77,2.38,5632.74
192.77,2.38,5658.95
192.77,2.37,5704.4
192.77,2.35,5740.1
192.78,2.34,5765.53
192.79,2.28,5725.96
192.79,2.28,5683.91
192.79,2.27,5631.43
192.79,2.26,5601.54
192.79,2.26,5569.39
192.79,2.26,5535.12
192.79,2.25,5498.86
192.79,2.25,5460.79
192.8,2.25,5421.05
192.8,2.25,5379.8
192.8,2.25,5337.2
192.8,2.24,5293.42
192.8,2.24,5248.62
192.8,2.24,5202.98
192.8,2.24,5156.66
192.8,2.24,5109.82
192.8,2.24,5062.62
192.8,2.24,5015.22
192.81,2.24,4967.79
192.81,2.24,4920.46
192.81,2.24,4873.4
192.81,2.24,4826.74
192.81,2.24,4780.63
192.81,2.24,4735.19
192.81,2.24,4690.55
192.81,2.24,4646.82
192.81,2.25,4604.13
192.81,2.25,4562.58
192.82,2.25,4522.29
192.82,2.25,4483.36
192.82,2.25,4445.89
192.82,2.26,4409.97
192.82,2.26,4375.69
192.82,2.26,4343.13
192.82,2.27,4312.38
192.82,2.27,4283.5
192.82,2.27,4256.57
192.83,2.28,4208.77
192.83,2.29,4169.43
192.83,2.3,4138.9
192.83,2.31,4110.22
192.84,2.36,4138.23
192.84,2.37,4169.38
192.84,2.38,4210.18
192.85,2.39,4260.53
192.85,2.4,4289.26
192.85,2.4,4320.32
192.85,2.41,4353.66
192.85,2.41,4389.22
192.85,2.42,4426.9
192.85,2.42,4466.57
192.85,2.42,4508.11
192.85,2.43,4551.35
192.86,2.43,4596.14
192.86,2.43,4642.3
192.86,2.43,4689.64
192.86,2.44,4737.96
192.86,2.44,4787.05
192.86,2.44,4836.69
192.86,2.44,4886.67
192.86,2.44,4936.77
192.86,2.44,4986.8
192.86,2.44,5036.55
192.87,2.44,5085.85
192.87,2.44,5134.5
192.87,2.44,5182.35
192.87,2.43,5229.24
192.87,2.43,5275.04
192.87,2.43,5319.62
192.87,2.43,5362.86
192.87,2.43,5404.64
192.87,2.42,5444.84
192.87,2.42,5483.34
192.88,2.42,5520.04
192.88,2.41,5554.85
192.88,2.41,5587.67
192.88,2.41,5618.41
192.88,2.4,5646.99
192.88,2.4,5673.33
192.88,2.39,5718.97
192.88,2.38,5754.78
192.89,2.36,5780.25
192.9,2.31,5740
192.9,2.3,5697.65
192.9,2.29,5672.48
192.9,2.29,5644.79
192.9,2.28,5614.69
192.9,2.28,5582.31
192.9,2.28,5547.78
192.9,2.28,5511.26
192.91,2.27,5472.91
192.91,2.27,5432.86
192.91,2.27,5391.3
192.91,2.27,5348.36
192.91,2.26,5304.23
192.91,2.26,5259.07
192.91,2.26,5213.04
192.91,2.26,5166.32
192.91,2.26,5119.05
192.91,2.26,5071.41
192.92,2.26,5023.55
192.92,2.26,4975.63
192.92,2.26,4927.81
192.92,2.26,4880.23
192.92,2.26,4833.05
192.92,2.26,4786.4
192.92,2.26,4740.42
192.92,2.26,4695.22
192.92,2.26,4650.93
192.92,2.27,4607.66
192.93,2.27,4565.53
192.93,2.27,4524.65
192.93,2.27,4485.11
192.93,2.27,4447.02
192.93,2.28,4410.46
192.93,2.28,4375.48
192.93,2.28,4342.08
192.93,2.28,4310.18
192.93,2.29,4279.69
192.93,2.29,4250.61
192.94,2.3,4222.98
192.94,2.3,4196.89
192.94,2.31,4149.72
192.94,2.32,4109.91
192.94,2.32,4078.16
192.95,2.34,4046.79
192.95,2.39,4080.33
192.96,2.41,4114.99
192.96,2.42,4159.66
192.96,2.43,4185.73
192.96,2.43,4214.29
192.96,2.44,4245.32
192.96,2.45,4278.78
192.96,2.45,4314.64
192.96,2.46,4352.82
192.97,2.46,4393.21
192.97,2.46,4435.69
192.97,2.47,4480.09
192.97,2.47,4526.24
192.97,2.47,4573.97
192.97,2.48,4623.05
192.97,2.48,4673.28
192.97,2.48,4724.41
192.97,2.48,4776.21
192.97,2.48,4828.43
192.98,2.48,4880.85
192.98,2.49,4933.24
192.98,2.49,4985.39
192.98,2.49,5037.1
192.98,2.49,5088.2
192.98,2.48,5138.48
192.98,2.48,5187.81
192.98,2.48,5236.02
192.98,2.48,5283
192.98,2.48,5328.61
192.99,2.48,5372.77
192.99,2.48,5415.37
192.99,2.47,5456.31
192.99,2.47,5495.5
192.99,2.47,5532.84
192.99,2.46,5568.24
192.99,2.46,5601.63
192.99,2.46,5632.92
192.99,2.45,5662.05
192.99,2.45,5688.95
193,2.44,5735.74
193,2.43,5772.79
193,2.42,5799.68
193.01,2.36,5769.96
193.01,2.35,5730.04
193.01,2.34,5679.46
193.02,2.34,5650.43
193.02,2.33,5619.07
193.02,2.33,5585.49
193.02,2.33,5549.85
193.02,2.33,5512.28
193.02,2.32,5472.95
193.02,2.32,5432.01
193.02,2.32,5389.62
193.02,2.32,5345.95
193.02,2.31,5301.15
193.03,2.31,5255.4
193.03,2.31,5208.86
193.03,2.31,5161.69
193.03,2.31,5114.06
193.03,2.31,5066.12
193.03,2.31,5018.04
193.03,2.31,4969.98
193.03,2.31,4922.07
193.03,2.31,4874.49
193.03,2.31,4827.36
193.04,2.31,4780.82
193.04,2.31,4735.01
193.04,2.31,4690.05
193.04,2.32,4646.06
193.04,2.32,4603.14
193.04,2.32,4561.43
193.04,2.32,4521.02
193.04,2.32,4482.03
193.04,2.33,4444.55
193.04,2.33,4408.66
193.05,2.33,4374.46
193.05,2.33,4342.04
193.05,2.34,4311.46
193.05,2.34,4282.8
193.05,2.34,4256.13
193.05,2.35,4208.99
193.05,2.36,4170.44
193.06,2.37,4140.84
193.06,2.38,4113.79
193.07,2.43,4147.18
193.07,2.44,4179.85
193.07,2.46,4222.23
193.07,2.47,4274.22
193.07,2.47,4303.77
193.07,2.48,4335.67
193.08,2.48,4369.85
193.08,2.49,4406.24
193.08,2.49,4444.75
193.08,2.49,4485.22
193.08,2.5,4527.53
193.08,2.5,4571.51
193.08,2.5,4616.98
193.08,2.5,4663.76
193.08,2.51,4711.64
193.08,2.51,4760.41
193.09,2.51,4809.85
193.09,2.51,4859.74
193.09,2.51,4909.87
193.09,2.51,4960.02
193.09,2.51,5009.99
193.09,2.51,5059.6
193.09,2.51,5108.65
193.09,2.51,5156.97
193.09,2.51,5204.42
193.09,2.51,5250.83
193.1,2.5,5296.08
193.1,2.5,5340.06
193.1,2.5,5382.64
193.1,2.5,5423.7
193.1,2.49,5463.13
193.1,2.49,5500.81
193.1,2.49,5536.65
193.1,2.48,5570.56
193.1,2.48,5602.44
193.1,2.48,5632.21
193.11,2.47,5659.78
193.11,2.47,5685.07
193.11,2.46,5728.52
193.11,2.45,5762
193.11,2.43,5792.49
193.12,2.39,5765.35
193.12,2.38,5731.58
193.12,2.37,5686.75
193.13,2.36,5660.42
193.13,2.36,5631.63
193.13,2.36,5600.5
193.13,2.35,5567.17
193.13,2.35,5531.77
193.13,2.35,5494.47
193.13,2.35,5455.42
193.13,2.34,5414.78
193.13,2.34,5372.71
193.13,2.34,5329.38
193.14,2.34,5284.94
193.14,2.34,5239.58
193.14,2.34,5193.45
193.14,2.33,5146.72
193.14,2.33,5099.55
193.14,2.33,5052.1
193.14,2.33,5004.53
193.14,2.33,4957.01
193.14,2.33,4909.67
193.14,2.34,4862.68
193.15,2.34,4816.17
193.15,2.34,4770.28
193.15,2.34,4725.13
193.15,2.34,4680.85
193.15,2.34,4637.55
193.15,2.34,4595.35
193.15,2.34,4554.36
193.15,2.35,4514.69
193.15,2.35,4476.45
193.15,2.35,4439.72
193.16,2.35,4404.6
193.16,2.36,4371.17
193.16,2.36,4339.52
193.16,2.36,4309.73
193.16,2.37,4281.87
193.16,2.37,4256.01
193.16,2.38,4210.49
193.16,2.39,4173.59
193.17,2.39,4145.64
193.17,2.41,4117.61
193.18,2.45,4147.47
193.18,2.46,4176.86
193.18,2.47,4215.96
193.18,2.49,4264.68
193.18,2.49,4292.62
193.18,2.5,4322.92
193.19,2.5,4355.54
193.19,2.51,4390.41
193.19,2.51,4427.45
193.19,2.51,4466.55
193.19,2.52,4507.55
193.19,2.52,4550.31
193.19,2.52,4594.66
193.19,2.52,4640.43
193.19,2.53,4687.43
193.19,2.53,4735.46
193.2,2.53,4784.31
193.2,2.53,4833.76
193.2,2.53,4883.6
193.2,2.53,4933.63
193.2,2.53,4983.63
193.2,2.53,5033.4
193.2,2.53,5082.77
193.2,2.53,5131.54
193.2,2.53,5179.55
193.2,2.53,5226.65
193.21,2.53,5272.7
193.21,2.52,5317.56
193.21,2.52,5361.11
193.21,2.52,5403.22
193.21,2.52,5443.79
193.21,2.51,5482.68
193.21,2.51,5519.79
193.21,2.51,5555.02
193.21,2.5,5588.28
193.21,2.5,5619.46
193.22,2.49,5648.49
193.22,2.49,5675.27
193.22,2.48,5721.78
193.22,2.47,5758.41
193.22,2.46,5784.64
193.23,2.4,5746.77
193.23,2.39,5704.54
193.24,2.39,5679.39
193.24,2.38,5651.69
193.24,2.38,5621.56
193.24,2.37,5589.12
193.24,2.37,5554.53
193.24,2.37,5517.92
193.24,2.37,5479.45
193.24,2.36,5439.29
193.24,2.36,5397.58
193.24,2.36,5354.5
193.25,2.36,5310.21
193.25,2.36,5264.88
193.25,2.36,5218.68
193.25,2.35,5171.78
193.25,2.35,5124.33
193.25,2.35,5076.51
193.25,2.35,5028.48
193.25,2.35,4980.38
193.25,2.35,4932.38
193.25,2.35,4884.63
193.26,2.35,4837.27
193.26,2.35,4790.46
193.26,2.36,4744.31
193.26,2.36,4698.95
193.26,2.36,4654.51
193.26,2.36,4611.09
193.26,2.36,4568.83
193.26,2.36,4527.82
193.26,2.37,4488.17
193.26,2.37,4450
193.27,2.37,4413.38
193.27,2.37,4378.4
193.27,2.38,4345.16
193.27,2.38,4313.72
193.27,2.38,4284.17
193.27,2.39,4256.57
193.27,2.39,4230.99
193.27,2.4,4186.1
193.28,2.41,4149.89
193.28,2.41,4122.72
193.28,2.43,4096.46
193.29,2.47,4129.4
193.29,2.48,4159.89
193.29,2.49,4200.11
193.29,2.51,4249.97
193.29,2.51,4278.48
193.3,2.52,4309.36
193.3,2.52,4342.56
193.3,2.53,4378.02
193.3,2.53,4415.65
193.3,2.53,4455.34
193.3,2.54,4496.95
193.3,2.54,4540.33
193.3,2.54,4585.31
193.3,2.55,4631.72
193.3,2.55,4679.38
193.31,2.55,4728.09
193.31,2.55,4777.63
193.31,2.55,4827.79
193.31,2.55,4878.35
193.31,2.55,4929.09
193.31,2.55,4979.82
193.31,2.55,5030.33
193.31,2.55,5080.43
193.31,2.55,5129.93
193.31,2.55,5178.67
193.32,2.55,5226.5
193.32,2.55,5273.27
193.32,2.55,5318.85
193.32,2.54,5363.13
193.32,2.54,5405.97
193.32,2.54,5447.27
193.32,2.54,5486.89
193.32,2.53,5524.73
193.32,2.53,5560.68
193.32,2.53,5594.66
193.33,2.52,5626.57
193.33,2.52,5656.32
193.33,2.51,5683.83
193.33,2.51,5709
193.33,2.5,5752.06
193.33,2.49,5784.95
193.34,2.47,5814.18
193.34,2.43,5782.45
193.34,2.42,5746.98
193.35,2.41,5700.35
193.35,2.4,5673.09
193.35,2.4,5643.35
193.35,2.4,5611.27
193.35,2.39,5576.96
193.35,2.39,5540.59
193.35,2.39,5502.31
193.35,2.38,5462.27
193.35,2.38,5420.65
193.36,2.38,5377.6
193.36,2.38,5333.29
193.36,2.38,5287.88
193.36,2.38,5241.56
193.36,2.37,5194.48
193.36,2.37,5146.82
193.36,2.37,5098.73
193.36,2.37,5050.38
193.36,2.37,5001.93
193.36,2.37,4953.53
193.37,2.37,4905.35
193.37,2.37,4857.52
193.37,2.37,4810.19
193.37,2.38,4763.5
193.37,2.38,4717.58
193.37,2.38,4672.54
193.37,2.38,4628.51
193.37,2.38,4585.6
193.37,2.38,4543.91
193.37,2.39,4503.58
193.38,2.39,4464.68
193.38,2.39,4427.33
193.38,2.39,4391.61
193.38,2.4,4357.6
193.38,2.4,4325.4
193.38,2.4,4295.07
193.38,2.41,4266.7
193.38,2.41,4240.34
193.38,2.42,4193.88
193.39,2.42,4156.13
193.39,2.43,4127.41
193.39,2.45,4101.84
193.4,2.49,4139.98
193.4,2.51,4174.02
193.4,2.52,4217.81
193.4,2.53,4243.33
193.41,2.53,4271.25
193.41,2.54,4301.56
193.41,2.54,4334.21
193.41,2.55,4369.15
193.41,2.55,4406.31
193.41,2.55,4445.58
193.41,2.56,4486.83
193.41,2.56,4529.9
193.41,2.56,4574.65
193.41,2.57,4620.9
193.42,2.57,4668.48
193.42,2.57,4717.17
193.42,2.57,4766.78
193.42,2.57,4817.09
193.42,2.57,4867.87
193.42,2.57,4918.92
193.42,2.57,4970.01
193.42,2.57,5020.96
193.42,2.57,5071.56
193.42,2.57,5121.63
193.43,2.57,5170.98
193.43,2.57,5219.47
193.43,2.57,5266.93
193.43,2.57,5313.24
193.43,2.57,5358.27
193.43,2.56,5401.89
193.43,2.56,5444
193.43,2.56,5484.46
193.43,2.56,5523.17
193.43,2.55,5560.02
193.44,2.55,5594.92
193.44,2.54,5627.79
193.44,2.54,5658.52
193.44,2.54,5687.04
193.44,2.53,5713.26
193.44,2.52,5758.49
193.44,2.51,5793.64
193.45,2.49,5826.4
193.45,2.44,5788.15
193.46,2.43,5749.24
193.46,2.43,5699.26
193.46,2.42,5670.38
193.46,2.42,5639.06
193.46,2.41,5605.42
193.46,2.41,5569.62
193.46,2.41,5531.8
193.46,2.41,5492.12
193.47,2.4,5450.75
193.47,2.4,5407.83
193.47,2.4,5363.55
193.47,2.4,5318.06
193.47,2.4,5271.53
193.47,2.39,5224.15
193.47,2.39,5176.06
193.47,2.39,5127.45
193.47,2.39,5078.46
193.47,2.39,5029.28
193.48,2.39,4980.05
193.48,2.39,4930.94
193.48,2.39,4882.09
193.48,2.39,4833.65
193.48,2.39,4785.77
193.48,2.39,4738.58
193.48,2.4,4692.2
193.48,2.4,4646.75
193.48,2.4,4602.35
193.48,2.4,4559.12
193.49,2.4,4517.16
193.49,2.4,4476.58
193.49,2.41,4437.48
193.49,2.41,4399.95
193.49,2.41,4364.08
193.49,2.41,4329.96
193.49,2.42,4297.66
193.49,2.42,4267.27
193.49,2.42,4238.83
193.49,2.43,4212.44
193.5,2.43,4165.95
193.5,2.44,4128.22
193.5,2.45,4099.56
193.5,2.47,4074.13
193.51,2.51,4099.32
193.51,2.52,4128.55
193.51,2.53,4167.56
193.52,2.54,4216.28
193.52,2.55,4244.25
193.52,2.56,4274.6
193.52,2.56,4307.3
193.52,2.57,4342.31
193.52,2.57,4379.56
193.52,2.57,4418.95
193.52,2.58,4460.35
193.52,2.58,4503.62
193.53,2.58,4548.61
193.53,2.59,4595.15
193.53,2.59,4643.06
193.53,2.59,4692.16
193.53,2.59,4742.24
193.53,2.59,4793.08
193.53,2.59,4844.47
193.53,2.6,4896.2
193.53,2.6,4948.05
193.53,2.6,4999.82
193.54,2.6,5051.3
193.54,2.6,5102.3
193.54,2.59,5152.65
193.54,2.59,5202.18
193.54,2.59,5250.72
193.54,2.59,5298.15
193.54,2.59,5344.32
193.54,2.59,5389.13
193.54,2.58,5432.45
193.54,2.58,5474.15
193.55,2.58,5514.12
193.55,2.58,5552.26
193.55,2.57,5588.46
193.55,2.57,5622.64
193.55,2.56,5654.7
193.55,2.56,5684.55
193.55,2.55,5712.12
193.55,2.55,5737.31
193.55,2.54,5780.31
193.56,2.53,5813.02
193.56,2.51,5841.8
193.57,2.47,5808.32
193.57,2.46,5772.15
193.57,2.45,5724.67
193.57,2.44,5696.93
193.57,2.44,5666.67
193.57,2.44,5634.01
193.57,2.43,5599.09
193.58,2.43,5562.06
193.58,2.43,5523.07
193.58,2.42,5482.29
193.58,2.42,5439.87
193.58,2.42,5395.97
193.58,2.42,5350.78
193.58,2.42,5304.45
193.58,2.41,5257.15
193.58,2.41,5209.06
193.58,2.41,5160.34
193.59,2.41,5111.16
193.59,2.41,5061.67
193.59,2.41,5012.06
193.59,2.41,4962.46
193.59,2.41,4913.04
193.59,2.41,4863.95
193.59,2.41,4815.33
193.59,2.41,4767.32
193.59,2.41,4720.06
193.59,2.42,4673.67
193.6,2.42,4628.26
193.6,2.42,4583.96
193.6,2.42,4540.88
193.6,2.42,4499.12
193.6,2.42,4458.79
193.6,2.43,4419.99
193.6,2.43,4382.81
193.6,2.43,4347.34
193.6,2.43,4313.66
193.6,2.44,4281.85
193.61,2.44,4251.98
193.61,2.44,4224.12
193.61,2.45,4198.33
193.61,2.46,4153.16
193.61,2.46,4116.85
193.61,2.47,4089.72
193.62,2.49,4063.88
193.62,2.53,4098.17
193.63,2.54,4129.25
193.63,2.55,4170.12
193.63,2.57,4220.69
193.63,2.57,4249.57
193.63,2.58,4280.82
193.63,2.58,4314.42
193.63,2.59,4350.32
193.63,2.59,4388.45
193.64,2.6,4428.69
193.64,2.6,4470.93
193.64,2.6,4515.01
193.64,2.61,4560.78
193.64,2.61,4608.08
193.64,2.61,4656.71
193.64,2.61,4706.5
193.64,2.61,4757.22
193.64,2.62,4808.66
193.64,2.62,4860.61
193.65,2.62,4912.85
193.65,2.62,4965.16
193.65,2.62,5017.34
193.65,2.62,5069.2
193.65,2.62,5120.53
193.65,2.62,5171.17
193.65,2.62,5220.93
193.65,2.61,5269.67
193.65,2.61,5317.26
193.65,2.61,5363.57
193.66,2.61,5408.47
193.66,2.61,5451.85
193.66,2.6,5493.6
193.66,2.6,5533.59
193.66,2.6,5571.73
193.66,2.59,5607.91
193.66,2.59,5642.05
193.66,2.59,5674.06
193.66,2.58,5703.85
193.66,2.58,5731.34
193.67,2.57,5756.44
193.67,2.56,5799.23
193.67,2.55,5831.7
193.67,2.53,5860.05
193.68,2.49,5825.67
193.68,2.48,5789.26
193.68,2.47,5741.48
193.68,2.46,5713.57
193.69,2.46,5683.13
193.69,2.46,5650.27
193.69,2.45,5615.12
193.69,2.45,5577.84
193.69,2.45,5538.57
193.69,2.44,5497.48
193.69,2.44,5454.72
193.69,2.44,5410.46
193.69,2.44,5364.86
193.69,2.44,5318.1
193.7,2.43,5270.33
193.7,2.43,5221.74
193.7,2.43,5172.49
193.7,2.43,5122.75
193.7,2.43,5072.68
193.7,2.43,5022.44
193.7,2.43,4972.2
193.7,2.43,4922.1
193.7,2.43,4872.31
193.7,2.43,4822.96
193.71,2.43,4774.21
193.71,2.43,4726.18
193.71,2.43,4678.99
193.71,2.44,4632.78
193.71,2.44,4587.64
193.71,2.44,4543.71
193.71,2.44,4501.08
193.71,2.44,4459.87
193.71,2.45,4420.18
193.71,2.45,4382.1
193.72,2.45,4345.72
193.72,2.45,4311.13
193.72,2.46,4278.39
193.72,2.46,4247.59
193.72,2.46,4218.8
193.72,2.47,4192.07
193.72,2.47,4145.01
193.72,2.48,4106.81
193.73,2.49,4077.8
193.73,2.51,4052.04
193.74,2.55,4077.3
193.74,2.56,4106.69
193.74,2.57,4145.9
193.74,2.58,4194.84
193.74,2.59,4222.92
193.74,2.6,4253.39
193.75,2.6,4286.21
193.75,2.61,4321.36
193.75,2.61,4358.76
193.75,2.61,4398.33
193.75,2.62,4439.95
193.75,2.62,4483.47
193.75,2.63,4528.77
193.75,2.63,4575.66
193.75,2.63,4624
193.75,2.63,4673.58
193.76,2.63,4724.22
193.76,2.64,4775.7
193.76,2.64,4827.8
193.76,2.64,4880.31
193.76,2.64,4933.02
193.76,2.64,4985.72
193.76,2.64,5038.2
193.76,2.64,5090.26
193.76,2.64,5141.73
193.76,2.64,5192.41
193.77,2.64,5242.15
193.77,2.63,5290.81
193.77,2.63,5338.25
193.77,2.63,5384.36
193.77,2.63,5429
193.77,2.63,5472.06
193.77,2.62,5513.42
193.77,2.62,5552.96
193.77,2.62,5590.59
193.77,2.61,5626.2
193.78,2.61,5659.71
193.78,2.6,5691.04
193.78,2.6,5720.09
193.78,2.6,5746.78
193.78,2.59,5792.79
193.78,2.57,5828.51
193.79,2.56,5861.81
193.79,2.51,5823.55
193.8,2.5,5784.35
193.8,2.49,5733.93
193.8,2.48,5704.77
193.8,2.48,5673.13
193.8,2.48,5639.15
193.8,2.47,5602.96
193.8,2.47,5564.72
193.8,2.47,5524.56
193.8,2.46,5482.67
193.81,2.46,5439.2
193.81,2.46,5394.32
193.81,2.46,5348.2
193.81,2.46,5301
193.81,2.45,5252.9
193.81,2.45,5204.06
193.81,2.45,5154.65
193.81,2.45,5104.83
193.81,2.45,5054.77
193.81,2.45,5004.64
193.82,2.45,4954.59
193.82,2.45,4904.77
193.82,2.45,4855.34
193.82,2.45,4806.42
193.82,2.45,4758.16
193.82,2.45,4710.69
193.82,2.46,4664.13
193.82,2.46,4618.6
193.82,2.46,4574.2
193.82,2.46,4531.06
193.83,2.46,4489.28
193.83,2.46,4448.95
193.83,2.47,4410.18
193.83,2.47,4373.05
193.83,2.47,4337.66
193.83,2.48,4304.08
193.83,2.48,4272.41
193.83,2.48,4242.7
193.83,2.49,4215.01
193.83,2.49,4189.42
193.84,2.5,4144.69
193.84,2.5,4108.88
193.84,2.51,4082.29
193.85,2.58,4108.24
193.85,2.59,4144.76
193.86,2.6,4191.01
193.86,2.61,4217.75
193.86,2.61,4246.87
193.86,2.62,4278.35
193.86,2.62,4312.18
193.86,2.63,4348.29
193.86,2.63,4386.62
193.86,2.64,4427.08
193.86,2.64,4469.52
193.86,2.64,4513.81
193.87,2.65,4559.79
193.87,2.65,4607.3
193.87,2.65,4656.16
193.87,2.65,4706.18
193.87,2.66,4757.16
193.87,2.66,4808.89
193.87,2.66,4861.16
193.87,2.66,4913.76
193.87,2.66,4966.48
193.87,2.66,5019.1
193.88,2.66,5071.44
193.88,2.66,5123.28
193.88,2.66,5174.45
193.88,2.66,5224.78
193.88,2.66,5274.11
193.88,2.65,5322.3
193.88,2.65,5369.22
193.88,2.65,5414.76
193.88,2.65,5458.79
193.88,2.64,5501.2
193.89,2.64,5541.85
193.89,2.64,5580.65
193.89,2.64,5617.49
193.89,2.63,5652.29
193.89,2.63,5684.94
193.89,2.62,5715.38
193.89,2.62,5743.5
193.89,2.61,5769.23
193.89,2.6,5813.23
193.9,2.59,5846.83
193.9,2.57,5876.81
193.91,2.53,5845.45
193.91,2.52,5809.68
193.91,2.51,5762.4
193.91,2.51,5734.68
193.91,2.5,5704.39
193.91,2.5,5671.65
193.91,2.49,5636.6
193.92,2.49,5599.36
193.92,2.49,5560.09
193.92,2.48,5518.96
193.92,2.48,5476.12
193.92,2.48,5431.74
193.92,2.48,5385.98
193.92,2.48,5339.02
193.92,2.47,5291.02
193.92,2.47,5242.15
193.92,2.47,5192.58
193.93,2.47,5142.48
193.93,2.47,5092.01
193.93,2.47,5041.34
193.93,2.47,4990.62
193.93,2.47,4940.02
193.93,2.47,4889.68
193.93,2.47,4839.75
193.93,2.47,4790.38
193.93,2.47,4741.69
193.93,2.47,4693.83
193.94,2.47,4646.9
193.94,2.48,4601.04
193.94,2.48,4556.34
193.94,2.48,4512.94
193.94,2.48,4470.92
193.94,2.48,4430.39
193.94,2.49,4391.45
193.94,2.49,4354.19
193.94,2.49,4318.7
193.94,2.49,4285.06
193.95,2.5,4253.33
193.95,2.5,4223.6
193.95,2.5,4195.93
193.95,2.51,4170.36
193.95,2.52,4125.77
193.95,2.52,4090.19
193.95,2.53,4063.93
193.97,2.6,4093.33
193.97,2.61,4130.69
193.97,2.62,4177.8
193.97,2.63,4204.98
193.97,2.63,4234.56
193.97,2.64,4266.51
193.97,2.64,4300.79
193.97,2.65,4337.38
193.98,2.65,4376.19
193.98,2.66,4417.12
193.98,2.66,4460.05
193.98,2.66,4504.84
193.98,2.67,4551.35
193.98,2.67,4599.39
193.98,2.67,4648.81
193.98,2.68,4699.41
193.98,2.68,4750.98
193.98,2.68,4803.32
193.99,2.68,4856.21
193.99,2.68,4909.43
193.99,2.68,4962.77
193.99,2.68,5016.03
193.99,2.68,5068.99
193.99,2.68,5121.48
193.99,2.68,5173.29
193.99,2.68,5224.26
193.99,2.68,5274.24
193.99,2.68,5323.07
194,2.67,5370.64
194,2.67,5416.82
194,2.67,5461.49
194,2.67,5504.53
194,2.66,5545.83
194,2.66,5585.27
194,2.66,5622.76
194,2.65,5658.19
194,2.65,5691.49
194,2.65,5722.57
